,Unnamed: 0,hash,nonce,transaction_index,from_address,to_address,value,gas,gas_price,input,receipt_cumulative_gas_used,receipt_gas_used,receipt_contract_address,receipt_root,receipt_status,block_number,block_hash,max_fee_per_gas,max_priority_fee_per_gas,transaction_type,receipt_effective_gas_price,block_timestamp,gas_cost,gas_cost_usd
1382,4382,0xc546e2a3844e80e525591802f8a99f777454404aa6e48fef86727ec9b12dbb32,68325,5,0x5aa17fc7f2950eca85376c3a8cb1509e8e4b39df,0x01ff6318440f7d5553a82294d78262d5f5084eff,15076219,129798,135467896504,0x030007c00314eb82e6c4000000027fff6ea23d94c2bf8ab1dc1d67bc953bf67f007243c7ded42d67410a6de52e85ae1c47602f7927bcabc2ff99c40aa222ae15,735373,44412,,,0,15076221,0xe1bab4829480e8f415fbec72ea530841813e062865b6db7a16c56b3a106de51e,138693786227,94967869364,2,135467896504,1656940077,135.467896504,19.534842165286857
1383,4381,0xa6742f0a65095c338f6a92200250c4f3de0a63a1393c76634cd8ecac9a7e5ebf,1949,40,0x6c2e73d510d9df0b154bb8a0abca71d2ceb27883,0xaf18c1e28c372dd8b866fe6dc6356fb0b9fb6a38,0,71860,44725916863,0x8b5bdada000000000000000000000000b056c38f6b7dc4064367403e26424cd2c60655e1000000000000000000000000000000000000000000001a7546c6b7b00d077e4b,2920161,38326,,,1,15076221,0xe1bab4829480e8f415fbec72ea530841813e062865b6db7a16c56b3a106de51e,44725916863,44725916863,2,44725916863,1656940077,44.725916863,3.5706886553976345
1384,4452,0xa97e2a566fc06e074df52e0c9d3865600f88f23a0964fc45ba05c37fd25085e8,14393,11,0xe020a1d1f47486fcf90447c98a569966f4ad4b40,0xe020a1d1f47486fcf90447c98a569966f4ad4b40,0,30000,147399312888,0x,1144483,21000,,,1,15076254,0x0fb6776258b5afe1892a4568270a8fc73c02ef20d5867c35935c914085741ad1,474983948155,124503307508,2,147399312888,1656940421,147.399312888,4.882117776117513
1385,4452,0xa97e2a566fc06e074df52e0c9d3865600f88f23a0964fc45ba05c37fd25085e8,14393,11,0xe020a1d1f47486fcf90447c98a569966f4ad4b40,0xe020a1d1f47486fcf90447c98a569966f4ad4b40,0,30000,147399312888,0x,1144483,21000,,,1,15076254,0x0fb6776258b5afe1892a4568270a8fc73c02ef20d5867c35935c914085741ad1,474983948155,124503307508,2,147399312888,1656940421,147.399312888,4.881968970236094
1386,4455,0x7d6249759cdd04c9bc43dec84fa9a740ea620098ce9ffa787c0929691e487806,223,78,0x87a67e7dc32fdc79853d780c6f516312b4a503b5,0x54a261e2fc1305614e8cdebdabb19db6f843faf8,0,338009,25398005380,0x1cff79cd00000000000000000000000082ecd135dce65fbc6dbdd0e4237e0af93ffd5038000000000000000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000000000000000000000000844b6661990000000000000000000000005ef30b9986345249bc32d8928b7ee64de9435e390000000000000000000000009759a6ac90977b93b58547b4a71c78317f391a280000000000000000000000000000000000000000000000000000000000006579000000000000000000000000000000000000000000295be96e6406697200000000000000000000000000000000000000000000000000000000000000,5133058,166484,,,1,15076254,0x0fb6776258b5afe1892a4568270a8fc73c02ef20d5867c35935c914085741ad1,49107546860,2502000000,2,25398005380,1656940421,25.39800538,9.478059121861678
1387,4455,0x7d6249759cdd04c9bc43dec84fa9a740ea620098ce9ffa787c0929691e487806,223,78,0x87a67e7dc32fdc79853d780c6f516312b4a503b5,0x54a261e2fc1305614e8cdebdabb19db6f843faf8,0,338009,25398005380,0x1cff79cd00000000000000000000000082ecd135dce65fbc6dbdd0e4237e0af93ffd5038000000000000000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000000000000000000000000844b6661990000000000000000000000005ef30b9986345249bc32d8928b7ee64de9435e390000000000000000000000009759a6ac90977b93b58547b4a71c78317f391a280000000000000000000000000000000000000000000000000000000000006579000000000000000000000000000000000000000000295be96e6406697200000000000000000000000000000000000000000000000000000000000000,5133058,166484,,,1,15076254,0x0fb6776258b5afe1892a4568270a8fc73c02ef20d5867c35935c914085741ad1,49107546860,2502000000,2,25398005380,1656940421,25.39800538,9.477770232693812
1388,4454,0x53199506f800301ddb24013ae173cd13693dd14dfba87e77a0fb5cb8b95ef461,68329,6,0x5aa17fc7f2950eca85376c3a8cb1509e8e4b39df,0x01ff6318440f7d5553a82294d78262d5f5084eff,15076254,131280,260290772301,0x03000fa0ab7e1c76f9ef000000000000000028376954d3c0d417f1fcab7947cb4ee838fb73d35b9541ca82110bb217e40f8a5cb79adf04e1aab60e5abd0dfc1e,844712,78480,,,1,15076254,0x0fb6776258b5afe1892a4568270a8fc73c02ef20d5867c35935c914085741ad1,260290772301,237394766921,2,260290772301,1656940421,260.290772301,37.72670519485969
1389,4454,0x53199506f800301ddb24013ae173cd13693dd14dfba87e77a0fb5cb8b95ef461,68329,6,0x5aa17fc7f2950eca85376c3a8cb1509e8e4b39df,0x01ff6318440f7d5553a82294d78262d5f5084eff,15076254,131280,260290772301,0x03000fa0ab7e1c76f9ef000000000000000028376954d3c0d417f1fcab7947cb4ee838fb73d35b9541ca82110bb217e40f8a5cb79adf04e1aab60e5abd0dfc1e,844712,78480,,,1,15076254,0x0fb6776258b5afe1892a4568270a8fc73c02ef20d5867c35935c914085741ad1,260290772301,237394766921,2,260290772301,1656940421,260.290772301,37.72555529314142
1390,4453,0xeb339ea9c78dd4e6b6a18c3b93d43d95c80a69b629c6680228a8447b709fdd11,1709,188,0x13e1e72a57e58b710f60d801268c572e4283b551,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0,150200,24406005380,0xaa77476c000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48000000000000000000000000408e41876cccdc0f92210600ef50372656052a3800000000000000000000000000000000000000000000000000000001998a724f000000000000000000000000000000000000000000000a968163f0a57b00000000000000000000000000000000000000ae347930bd1e7b0f35588b92280f9e75000000000000000000000000000000000000000000000000000000000000000000000000000000000000000013e1e72a57e58b710f60d801268c572e4283b55100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000062c2e7c8632a8bf3f3d0a8000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003000000000000000000000000000000000000000000000000000000000000001b2c12bcd50da5d65e071d7f65de831eca6ae5ad2b3e8090b04d22d13f66f034534d0833e572246bcefe86ab5ad39793edb22d51d822b63fc43117d2634c7fcd8f000000000000000000000000000000000000000000000a968163f0a57b000000869584cd00000000000000000000000086003b044f70dac0abc80ac8957305b6370893ed00000000000000000000000000000000000000000000004439c8717462c2e76e,14899836,133419,,,1,15076254,0x0fb6776258b5afe1892a4568270a8fc73c02ef20d5867c35935c914085741ad1,33870000000,1510000000,2,24406005380,1656940421,24.40600538,4.047232684772485
1391,4453,0xeb339ea9c78dd4e6b6a18c3b93d43d95c80a69b629c6680228a8447b709fdd11,1709,188,0x13e1e72a57e58b710f60d801268c572e4283b551,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0,150200,24406005380,0xaa77476c000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48000000000000000000000000408e41876cccdc0f92210600ef50372656052a3800000000000000000000000000000000000000000000000000000001998a724f000000000000000000000000000000000000000000000a968163f0a57b00000000000000000000000000000000000000ae347930bd1e7b0f35588b92280f9e75000000000000000000000000000000000000000000000000000000000000000000000000000000000000000013e1e72a57e58b710f60d801268c572e4283b55100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000062c2e7c8632a8bf3f3d0a8000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003000000000000000000000000000000000000000000000000000000000000001b2c12bcd50da5d65e071d7f65de831eca6ae5ad2b3e8090b04d22d13f66f034534d0833e572246bcefe86ab5ad39793edb22d51d822b63fc43117d2634c7fcd8f000000000000000000000000000000000000000000000a968163f0a57b000000869584cd00000000000000000000000086003b044f70dac0abc80ac8957305b6370893ed00000000000000000000000000000000000000000000004439c8717462c2e76e,14899836,133419,,,1,15076254,0x0fb6776258b5afe1892a4568270a8fc73c02ef20d5867c35935c914085741ad1,33870000000,1510000000,2,24406005380,1656940421,24.40600538,4.047109326005945
1392,168,0xf1df516557d0c1f70358ebb05028e922c90b4e504056c6b86bf53a270df3ec46,2261674,32,0xc098b2a3aa256d2140208c3de6543aaef5cd3a94,0xd43dbc886acde91570c034b5c03c3cefe43a33c5,551382130000000000,63000,56122899360,0x,2918425,21000,,,1,15076268,0xdeacab280d57d6714910319db3e8acb62a4361219ec7ea29d7388cbc6d254075,1000000000000,6185000000,2,56122899360,1656940776,56.12289936,3.9264717414169388
1393,168,0xf1df516557d0c1f70358ebb05028e922c90b4e504056c6b86bf53a270df3ec46,2261674,32,0xc098b2a3aa256d2140208c3de6543aaef5cd3a94,0xd43dbc886acde91570c034b5c03c3cefe43a33c5,551382130000000000,63000,56122899360,0x,2918425,21000,,,1,15076268,0xdeacab280d57d6714910319db3e8acb62a4361219ec7ea29d7388cbc6d254075,1000000000000,6185000000,2,56122899360,1656940776,56.12289936,3.9266908040980955
1394,168,0xf1df516557d0c1f70358ebb05028e922c90b4e504056c6b86bf53a270df3ec46,2261674,32,0xc098b2a3aa256d2140208c3de6543aaef5cd3a94,0xd43dbc886acde91570c034b5c03c3cefe43a33c5,551382130000000000,63000,56122899360,0x,2918425,21000,,,1,15076268,0xdeacab280d57d6714910319db3e8acb62a4361219ec7ea29d7388cbc6d254075,1000000000000,6185000000,2,56122899360,1656940776,56.12289936,3.903247186008313
1395,166,0xd851f74c054a2eda896a3b0150f516abb8b6766d4f3e0f3d43da35bfeea89448,69,49,0x50c100c0328c19065b3a41a826196b28118f4828,0xdaa58a1851672a6490e2bb9fdc8868918cdd86e6,0,36746,54660272584,0xa9059cbb0000000000000000000000002a76baa2f2cfb1b17ae672c995b3c41398e86ccd000000000000000000000000000000000000000000000043c33c193756480000,3642728,36746,,,1,15076268,0xdeacab280d57d6714910319db3e8acb62a4361219ec7ea29d7388cbc6d254075,54660272584,54660272584,2,54660272584,1656940776,54.660272584,2.2305075191367267
1396,166,0xd851f74c054a2eda896a3b0150f516abb8b6766d4f3e0f3d43da35bfeea89448,69,49,0x50c100c0328c19065b3a41a826196b28118f4828,0xdaa58a1851672a6490e2bb9fdc8868918cdd86e6,0,36746,54660272584,0xa9059cbb0000000000000000000000002a76baa2f2cfb1b17ae672c995b3c41398e86ccd000000000000000000000000000000000000000000000043c33c193756480000,3642728,36746,,,1,15076268,0xdeacab280d57d6714910319db3e8acb62a4361219ec7ea29d7388cbc6d254075,54660272584,54660272584,2,54660272584,1656940776,54.660272584,2.2306319618908486
1397,166,0xd851f74c054a2eda896a3b0150f516abb8b6766d4f3e0f3d43da35bfeea89448,69,49,0x50c100c0328c19065b3a41a826196b28118f4828,0xdaa58a1851672a6490e2bb9fdc8868918cdd86e6,0,36746,54660272584,0xa9059cbb0000000000000000000000002a76baa2f2cfb1b17ae672c995b3c41398e86ccd000000000000000000000000000000000000000000000043c33c193756480000,3642728,36746,,,1,15076268,0xdeacab280d57d6714910319db3e8acb62a4361219ec7ea29d7388cbc6d254075,54660272584,54660272584,2,54660272584,1656940776,54.660272584,2.2173143653643144
1398,167,0xaa94754e5e3b48c468eb3ab8d52e49ff86a34f901d58d2ae6e80f65690982b04,3,183,0xa9b8119b6f1589fa4b993856674dc85a42b0469b,0xdac17f958d2ee523a2206206994597c13d831ec7,0,69163,51487899360,0xa9059cbb000000000000000000000000504f04444e593794768d0e10c9f33cb1fb46efbd0000000000000000000000000000000000000000000000000000000004c5020c,11859899,46109,,,1,15076268,0xdeacab280d57d6714910319db3e8acb62a4361219ec7ea29d7388cbc6d254075,73780000000,1550000000,2,51487899360,1656940776,51.48789936,3.9545841755870765
1399,167,0xaa94754e5e3b48c468eb3ab8d52e49ff86a34f901d58d2ae6e80f65690982b04,3,183,0xa9b8119b6f1589fa4b993856674dc85a42b0469b,0xdac17f958d2ee523a2206206994597c13d831ec7,0,69163,51487899360,0xa9059cbb000000000000000000000000504f04444e593794768d0e10c9f33cb1fb46efbd0000000000000000000000000000000000000000000000000000000004c5020c,11859899,46109,,,1,15076268,0xdeacab280d57d6714910319db3e8acb62a4361219ec7ea29d7388cbc6d254075,73780000000,1550000000,2,51487899360,1656940776,51.48789936,3.9548048066954653
1400,167,0xaa94754e5e3b48c468eb3ab8d52e49ff86a34f901d58d2ae6e80f65690982b04,3,183,0xa9b8119b6f1589fa4b993856674dc85a42b0469b,0xdac17f958d2ee523a2206206994597c13d831ec7,0,69163,51487899360,0xa9059cbb000000000000000000000000504f04444e593794768d0e10c9f33cb1fb46efbd0000000000000000000000000000000000000000000000000000000004c5020c,11859899,46109,,,1,15076268,0xdeacab280d57d6714910319db3e8acb62a4361219ec7ea29d7388cbc6d254075,73780000000,1550000000,2,51487899360,1656940776,51.48789936,3.9311933388887716
1401,165,0x8a5333235a4a831d7e23dbe45394124fe48bfed78005a685f4841c835b9be412,73,368,0x7945ede7e6f86646ab0c8dc4052ae5a1a04248c8,0xb0ee4596a60395910e95589c943c591dbe13f715,8564475971785271,21000,51187899360,0x,29315456,21000,,,1,15076268,0xdeacab280d57d6714910319db3e8acb62a4361219ec7ea29d7388cbc6d254075,55753010694,1250000000,2,51187899360,1656940776,51.18789936,1.193736381117797
1402,165,0x8a5333235a4a831d7e23dbe45394124fe48bfed78005a685f4841c835b9be412,73,368,0x7945ede7e6f86646ab0c8dc4052ae5a1a04248c8,0xb0ee4596a60395910e95589c943c591dbe13f715,8564475971785271,21000,51187899360,0x,29315456,21000,,,1,15076268,0xdeacab280d57d6714910319db3e8acb62a4361219ec7ea29d7388cbc6d254075,55753010694,1250000000,2,51187899360,1656940776,51.18789936,1.1938029811367108
1403,165,0x8a5333235a4a831d7e23dbe45394124fe48bfed78005a685f4841c835b9be412,73,368,0x7945ede7e6f86646ab0c8dc4052ae5a1a04248c8,0xb0ee4596a60395910e95589c943c591dbe13f715,8564475971785271,21000,51187899360,0x,29315456,21000,,,1,15076268,0xdeacab280d57d6714910319db3e8acb62a4361219ec7ea29d7388cbc6d254075,55753010694,1250000000,2,51187899360,1656940776,51.18789936,1.1866755900177046
1404,164,0x01c7ac8880f85b915dacc19cc6ad36562a1f4f5795796de37e989acc0c8d78a3,20904,361,0xa7fb5ca286fc3fd67525629048a4de3ba24cba2e,0xc77ad0a71008d7094a62cfbd250a2eb2afdf2776,0,150000,51363472408,0xf3fef3a3000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec700000000000000000000000000000000000000000000000000000000000066e6,28670360,97869,,,1,15076268,0xdeacab280d57d6714910319db3e8acb62a4361219ec7ea29d7388cbc6d254075,77702028181,1425573048,2,51363472408,1656940776,51.363472408,8.555934736889759
1405,164,0x01c7ac8880f85b915dacc19cc6ad36562a1f4f5795796de37e989acc0c8d78a3,20904,361,0xa7fb5ca286fc3fd67525629048a4de3ba24cba2e,0xc77ad0a71008d7094a62cfbd250a2eb2afdf2776,0,150000,51363472408,0xf3fef3a3000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec700000000000000000000000000000000000000000000000000000000000066e6,28670360,97869,,,1,15076268,0xdeacab280d57d6714910319db3e8acb62a4361219ec7ea29d7388cbc6d254075,77702028181,1425573048,2,51363472408,1656940776,51.363472408,8.556412082997587
1406,164,0x01c7ac8880f85b915dacc19cc6ad36562a1f4f5795796de37e989acc0c8d78a3,20904,361,0xa7fb5ca286fc3fd67525629048a4de3ba24cba2e,0xc77ad0a71008d7094a62cfbd250a2eb2afdf2776,0,150000,51363472408,0xf3fef3a3000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec700000000000000000000000000000000000000000000000000000000000066e6,28670360,97869,,,1,15076268,0xdeacab280d57d6714910319db3e8acb62a4361219ec7ea29d7388cbc6d254075,77702028181,1425573048,2,51363472408,1656940776,51.363472408,8.50532752678979
1407,169,0x4bd39944898adc32b3fdeac8689b3457e3c6c2f2f5b89acf23785b114df52c10,2261676,34,0xc098b2a3aa256d2140208c3de6543aaef5cd3a94,0xa3a0f7e644922c928f0ee0f43cccf4602d60de6c,65500000000000000,63000,56490817077,0x,2960425,21000,,,1,15076268,0xdeacab280d57d6714910319db3e8acb62a4361219ec7ea29d7388cbc6d254075,1000000000000,6552917717,2,56490817077,1656940776,56.490817077,3.9522120102811797
1408,169,0x4bd39944898adc32b3fdeac8689b3457e3c6c2f2f5b89acf23785b114df52c10,2261676,34,0xc098b2a3aa256d2140208c3de6543aaef5cd3a94,0xa3a0f7e644922c928f0ee0f43cccf4602d60de6c,65500000000000000,63000,56490817077,0x,2960425,21000,,,1,15076268,0xdeacab280d57d6714910319db3e8acb62a4361219ec7ea29d7388cbc6d254075,1000000000000,6552917717,2,56490817077,1656940776,56.490817077,3.9524325090435517
1409,169,0x4bd39944898adc32b3fdeac8689b3457e3c6c2f2f5b89acf23785b114df52c10,2261676,34,0xc098b2a3aa256d2140208c3de6543aaef5cd3a94,0xa3a0f7e644922c928f0ee0f43cccf4602d60de6c,65500000000000000,63000,56490817077,0x,2960425,21000,,,1,15076268,0xdeacab280d57d6714910319db3e8acb62a4361219ec7ea29d7388cbc6d254075,1000000000000,6552917717,2,56490817077,1656940776,56.490817077,3.928835204623517
1410,103,0x1bc82b20f058b77b649619683eddbaa23704d7aa671519659c6a1a1913141d73,26664,49,0x937cdc9e86ba06aa5aaea221017a1d9fc7f59efd,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0,84000,47029639844,0xa9059cbb000000000000000000000000c2d76139e36033f3f27814f856326e584cb95eb600000000000000000000000000000000000000000000000000000000e0c0b992,2655836,65625,,,1,15076276,0xfcf465bc885eff6753ab6ef58c7f3789f670aca345a847251ab97b1d8a337789,71307125389,3003000000,2,47029639844,1656940888,47.029639844,4.386985064139111
1411,104,0x3ca9998fa7d8801e16739ed1c66ce6f36996bdd66391325517010c8b2202960a,382,33,0x7b3f1bbd8d0a85aa472fb447e64c60a9157ac07f,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,0,126662,51026639844,0x0b86a4c1000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc20000000000000000000000000000000000000000000000004563918244f4000000000000000000000000000000000000000000000000067b086e900c8a89a852000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000a00000000000000000000000000000000000000000000000000000000000000001000000000000000000004de56033368e4a402605294c91cf5c03d72bd96e7d8d,1776264,108319,,,1,15076276,0xfcf465bc885eff6753ab6ef58c7f3789f670aca345a847251ab97b1d8a337789,63070000000,7000000000,2,51026639844,1656940888,51.026639844,7.177257514590037
1412,105,0xb83371b03c39597b4bb7a73d8c88cd8d96ee93f303ff65d45d8cdc2bc06d4f36,12,179,0xebbe8a760e9604b033688e52e354cc2a98e29c2d,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0,235845,45486639844,0x5ae401dc0000000000000000000000000000000000000000000000000000000062c2f04b000000000000000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000040000000000000000000000000000000000000000000000000000000000000016000000000000000000000000000000000000000000000000000000000000000e4472b43f3000000000000000000000000000000000000000000000ade0e68e6a27d4fe62f000000000000000000000000000000000000000000000000002ff873d6fbc1270000000000000000000000000000000000000000000000000000000000000080000000000000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000020000000000000000000000009c5673002d854de18e9f6feb7f9825f88c5bf1e4000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004449404b7c000000000000000000000000000000000000000000000000002ff873d6fbc127000000000000000000000000ebbe8a760e9604b033688e52e354cc2a98e29c2d00000000000000000000000000000000000000000000000000000000,14637870,167610,,,1,15076276,0xfcf465bc885eff6753ab6ef58c7f3789f670aca345a847251ab97b1d8a337789,52821325580,1460000000,2,45486639844,1656940888,45.486639844,11.913126310041676
1413,106,0xbe9d512e50f007e1e4d702a217a63c1ed7a19b86ed750d83451b5c429bf00dc7,22,117,0x3d7b3a4c35fc4b4e27d6e934da4fd78f321b92f9,0x44d4060e8a1e21c90f1c8062196ab15ef891bc32,37130031256609309,21000,45576639844,0x,6209822,21000,,,1,15076276,0xfcf465bc885eff6753ab6ef58c7f3789f670aca345a847251ab97b1d8a337789,60010000000,1550000000,2,45576639844,1656940888,45.576639844,1.0628618405993608
1414,3498,0xf521187a4a9221ab9f2ccf6a081b28217ca5849825b5dcc6ede2b8e252eb5bae,200598,8,0xf07704777d6bc182bf2c67fbda48913169b84983,0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f,0,132865,49220876967,0x8803dbee0000000000000000000000000000000000000000000000002420d317580bc8b0000000000000000000000000000000000000000000000476bff2a968d79eccfc00000000000000000000000000000000000000000000000000000000000000a0000000000000000000000000f07704777d6bc182bf2c67fbda48913169b849830000000000000000000000000000000000000000000000000000000062c2e9c90000000000000000000000000000000000000000000000000000000000000002000000000000000000000000408e41876cccdc0f92210600ef50372656052a38000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,887187,105405,,,1,15076285,0xe0f90bc46100d5b2d5c95130c4e413c6d00b4d54a21a65a8f3cb88feb12c6ed5,68882362962,17105305171,2,49220876967,1656940988,49.220876967,7.218784747863009
1415,4657,0xaecf3275e46846b101c49debed84e860b99dac6570b233ba5ad906bb70caa862,151371,125,0xd108fd0e8c8e71552a167e7a44ff1d345d233ba6,0x9f18c49c193aa9e7a6c40de1e28089685b547d38,428300000000000000,21000,30842006124,0x,10769747,21000,,,1,15076297,0x59f2e94dfd7cf7c7a58e60fe809aaed8b2932ed75b1c2ef55a90221d5b3ba42f,57006419178,5031000000,2,30842006124,1656941109,30.842006124,0.7149685534155735
1416,4657,0xaecf3275e46846b101c49debed84e860b99dac6570b233ba5ad906bb70caa862,151371,125,0xd108fd0e8c8e71552a167e7a44ff1d345d233ba6,0x9f18c49c193aa9e7a6c40de1e28089685b547d38,428300000000000000,21000,30842006124,0x,10769747,21000,,,1,15076297,0x59f2e94dfd7cf7c7a58e60fe809aaed8b2932ed75b1c2ef55a90221d5b3ba42f,57006419178,5031000000,2,30842006124,1656941109,30.842006124,0.7149458647896572
1417,4656,0x029440497e05581889111008937777bd8fe81ef9fff96509553e2535c83fbd55,256,121,0x9e56cec386dddb751cc82b0b4c21cfb20cec9741,0x24d07956f809b83911eb1b9b169c938e877fdb03,0,123578,30911006124,0xa0712d680000000000000000000000000000000000000000000000000000000000000002,10489802,86315,,,1,15076297,0x59f2e94dfd7cf7c7a58e60fe809aaed8b2932ed75b1c2ef55a90221d5b3ba42f,76000000000,5100000000,2,30911006124,1656941109,30.911006124,4.216764337030523
1418,4656,0x029440497e05581889111008937777bd8fe81ef9fff96509553e2535c83fbd55,256,121,0x9e56cec386dddb751cc82b0b4c21cfb20cec9741,0x24d07956f809b83911eb1b9b169c938e877fdb03,0,123578,30911006124,0xa0712d680000000000000000000000000000000000000000000000000000000000000002,10489802,86315,,,1,15076297,0x59f2e94dfd7cf7c7a58e60fe809aaed8b2932ed75b1c2ef55a90221d5b3ba42f,76000000000,5100000000,2,30911006124,1656941109,30.911006124,4.216630523328979
1419,4655,0x4543fef8d1535b037bffb36e904e9d374d2fd0a08deb5ab549b8e14e3891dfb3,1108,115,0x142465967d1d29df61b2c53b421a31fbf7091da2,0x24d07956f809b83911eb1b9b169c938e877fdb03,0,103578,30911006124,0xa0712d680000000000000000000000000000000000000000000000000000000000000002,9971912,86315,,,1,15076297,0x59f2e94dfd7cf7c7a58e60fe809aaed8b2932ed75b1c2ef55a90221d5b3ba42f,56626975774,5100000000,2,30911006124,1656941109,30.911006124,3.5343185397153825
1420,4655,0x4543fef8d1535b037bffb36e904e9d374d2fd0a08deb5ab549b8e14e3891dfb3,1108,115,0x142465967d1d29df61b2c53b421a31fbf7091da2,0x24d07956f809b83911eb1b9b169c938e877fdb03,0,103578,30911006124,0xa0712d680000000000000000000000000000000000000000000000000000000000000002,9971912,86315,,,1,15076297,0x59f2e94dfd7cf7c7a58e60fe809aaed8b2932ed75b1c2ef55a90221d5b3ba42f,56626975774,5100000000,2,30911006124,1656941109,30.911006124,3.53420638257108
1421,357,0x2ef3633c325dbe00794fce9c35a4dee33741e851cc43b5190607a7cfd5d0142e,321,16,0x993d31af3811d82a4427f074710c25a66144e50c,0x24d07956f809b83911eb1b9b169c938e877fdb03,0,103578,36156294301,0xa0712d680000000000000000000000000000000000000000000000000000000000000002,2646603,86315,,,1,15076306,0xbd99b9ec259dd97f3c79eec2147b8ff75ed41e04a96476b6f3c2cc8110b19135,123000000000,8000000000,2,36156294301,1656941236,36.156294301,4.158729065916747
1422,358,0xddc7006c288398a082b191c669a202cd77af91152437fee2a657ed5d80beb937,366,21,0x93d16da7869906d079fe9b96172a96b913f3c9b8,0x24d07956f809b83911eb1b9b169c938e877fdb03,0,103578,36156294301,0xa0712d680000000000000000000000000000000000000000000000000000000000000002,3078178,86315,,,1,15076306,0xbd99b9ec259dd97f3c79eec2147b8ff75ed41e04a96476b6f3c2cc8110b19135,123000000000,8000000000,2,36156294301,1656941236,36.156294301,4.158729065916747
1423,2267,0x17ffe64e035b0e17612309f661ad5f1ee1721f61353c4cc1b960a8a26a59548f,1364,12,0xa394e5a73117a50edcb7c6440d44638cf854b92c,0x283af0b28c62c092c9727f1ee09c02ca627eb7f5,0,46267,74391026741,0xf14fcbc8c89d63e014ad0d8b3303e20340f631f870a8df1fcb45dcf15205c30e8653ddeb,521629,46267,,,1,15076312,0x884217fd8cc25a8b429bc5a3e76b5a24f61422e69309555c70a65ffd300e67e2,200000000000,50000000000,2,74391026741,1656941292,74.391026741,3.7990043948606895
1424,2268,0x385be84555dc460c018f0001204be3b397d7ce1d5995d7b8a015495b512b7ce5,27,230,0xd12a5fe18555c37431dc6f8ffbef8f2fa604ffe9,0xfca3df2bcd9c3d594923ffae0f132bfa1e8297c4,10841923707961838,449919,24501512974,0x77b6a6e5000000000000000000000000000000000000000000000000000000000000006000000000000000000000000000000000000000000000000000000000000001400000000000000000000000000000000000000000000000000000000001e18558000000000000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000400000000000000000000000000000000000000000000000000000000000000080000000000000000000000000000000000000000000000000000000000000000bf09f87abf09f87b7393231000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000bf09f87b9f09f87ad36393100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000027432f7dc1760a3eb22506e9a73ac59e821adf8babb51312fc075705d922dbd557432f7dc1760a3eb22506e9a73ac59e821adf8babb51312fc075705d922dbd55,20594254,334533,,,1,15076312,0x884217fd8cc25a8b429bc5a3e76b5a24f61422e69309555c70a65ffd300e67e2,24501512974,1325400000,2,24501512974,1656941292,24.501512974,12.167606032173335
1425,4832,0x75a9233e4f0d3073e4651d3705a26a47e69223278ebdadc5029808698a8fa854,36,166,0x763625ee02f82b5db9c362a2561169a8deb65111,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,1856788335779292000,21000,30609713921,0x,9695673,21000,,,1,15076317,0x23eded41d5f198ff5699237beb60cdbfd70422d5efbe58d52bacb9727c7cb94d,300000000000,6000000000,2,30609713921,1656941341,30.609713921,0.7094165795359021
1426,4829,0xb33a5a7ad75543aa46e062f2493dbce80e01e0171a93cca13c65fc65a1c385f9,151373,260,0xd108fd0e8c8e71552a167e7a44ff1d345d233ba6,0x46bde876aeb631aa72931c607691d255cb67db25,249900000000000000,21000,28069713921,0x,16378510,21000,,,1,15076317,0x23eded41d5f198ff5699237beb60cdbfd70422d5efbe58d52bacb9727c7cb94d,52851026741,3460000000,2,28069713921,1656941341,28.069713921,0.6505490541264284
